HOSTID,HOSTNAME,DOMAINNAME,FQDN,FQDNDYNAMIC,DESCRIPTION,HOSTTYPE,MANAGEDBY,CPU,MEM,SCOMOS,VIRTUALOS,MANUALOS,VERSION,ARCH,DTAP,CONTRACT,CUSTOMER,STATE,CIMAPPING,HWHOST,HWSERIAL,LOCATION,PATCHINGTOOL,BACKUPTOOL,MONITORINGTOOL,ANTIVIRUSTOOL,INSCCM,HIROAUTOMATIONENABLED,CREATIONDATE
"29584","SSISPLSSS013","emea.group.atlascopco.com","SSISPLSSS013.emea.group.atlascopco.com","","Unknown Server Description","Vmachine with HW Failover","AHS","1","4096","","","Windows 2008 R2 Standard","SP0","x64","P","Atlas Servers with limited services EMEA","Atlas Copco","Disposed","3","","","Atlas Copco - Warsaw","SCCM","Backup exception: Atos not responsible","Monitoring Exception: Atos not responsible","Symantec Endpoint Protection (SEP)","True","False","08/06/2018 08:16:20"
"29607","SSISPLSSS100","emea.group.atlascopco.com","SSISPLSSS100.emea.group.atlascopco.com","SSISPLSSS100.emea.group.atlascopco.com","Altiris server - (EMEA-9XSJWN)","Vmachine with HW Failover","AHS","2","4096","","Microsoft Windows Server 2012 (64-bit)","Windows 2012 R2 Standard","SP0","x64","P","Atlas Servers with limited services EMEA","Atlas Copco","Up","3","polsplesx5020.emea.group.atlascopco.com","","Atlas Copco - Gromadka","SCCM","Backup exception: Atos not responsible","Monitoring Exception: Atos not responsible","MS Defender – ATP – Atos Managed","True","False","08/06/2018 08:16:26"
"33444","SSISPTAS0040","emea.group.atlascopco.com","SSISPTAS0040.emea.group.atlascopco.com","SSISPTAS0040.emea.group.atlascopco.com","Prod Lisbon HR Application","Vmachine with HW Failover","AHS","2","4096","","Microsoft Windows Server 2016 or later (64-bit)","Windows 2016 Standard","SP0","x64","P","Atlas Servers with limited services EMEA","Atlas Copco","Up","2","ssisptvm0040.emea.group.atlascopco.com","","Atlas Copco - Lisbon","SCCM","Backup exception: Atos not Responsible","Monitoring Exception: Atos not Responsible","MS Defender – ATP – Atos Managed","True","False","14/02/2020 17:40:07"
"34213","ssisptas00401","atlascopco.group","ssisptas00401.atlascopco.group","SSISPTAS00401.atlascopco.group","Application server Access Control and Xerox print solution","Basic Vmachine","AHS","2","8192","","Microsoft Windows Server 2016 or later (64-bit)","Windows 2019 Standard","SP0","x64","P","Atlas Servers with limited services EMEA","Atlas Copco","Up","4","ssisptvm0040.emea.group.atlascopco.com","","Atlas Copco - Lisbon","SCCM","Backup exception: Atos not responsible","Monitoring Exception: Atos not responsible","Antivirus Exception: Atos not responsible","True","False","06/08/2020 01:28:27"
"27962","SSISPTBA0001","emea.group.atlascopco.com","SSISPTBA0001.emea.group.atlascopco.com","","Backup Exec","Vmachine with HW Failover","AHS","1","4096","","","Windows 2008 R2 Standard","SP0","x64","P","Atlas Servers with limited services EMEA","Atlas Copco","Disposed","3","","","Atos - DC Huizingen","SCCM","Backup exception: Atos not responsible","Monitoring Exception: Atos not responsible","Symantec Endpoint Protection (SEP)","True","False","07/06/2018 16:45:21"
"33858","SSISPTBS0040","emea.group.atlascopco.com","SSISPTBS0040.emea.group.atlascopco.com","","Backup Server PRT004","Hardware Machine","AHS","16","16384","","","Windows 2016 Standard","SP0","x64","P","Atlas Servers with limited services EMEA","Atlas Copco","Up","3","","","Atlas Copco - Lisbon","SCCM","Backup exception: Backup not in scope of Atos","Monitoring Exception: Patching only server","MS Defender – ATP – Atos Managed","True","False","15/05/2020 11:06:59"
"27956","SSISPTDS02","emea.group.atlascopco.com","SSISPTDS02.emea.group.atlascopco.com","","Altiris Server","Vmachine with HW Failover","AHS","1","4096","","","Windows 2012 R2 Standard","SP0","x64","P","Atlas Servers with limited services EMEA","Atlas Copco","Disposed","3","","","Atos - DC Huizingen","SCCM","Backup exception: Atos not responsible","Monitoring Exception: Atos not responsible","Symantec Endpoint Protection (SEP)","True","False","07/06/2018 16:45:20"
"27961","SSISPTFS0001","emea.group.atlascopco.com","SSISPTFS0001.emea.group.atlascopco.com","","File Server, Print Server, DHCP, DNS","Vmachine with HW Failover","AHS","1","4096","","","Windows 2016 Standard","SP0","x64","P","Atlas Servers with limited services EMEA","Atlas Copco","Disposed","3","","","Atlas Copco - Lisboa","SCCM","Backup exception: Atos not responsible","Monitoring Exception: Atos not responsible","Symantec Endpoint Protection (SEP)","True","False","07/06/2018 16:45:21"
"27957","SSISPTFS0003","emea.group.atlascopco.com","SSISPTFS0003.emea.group.atlascopco.com","","Oporto DHCP,FS, PS, DNS Cache","Vmachine with HW Failover","AHS","1","4096","","","Windows 2008 R2 Standard","SP0","x64","P","Atlas Servers with limited services EMEA","Atlas Copco","Disposed","3","","","Atlas Copco - Lisboa","SCCM","Backup exception: Atos not responsible","Monitoring Exception: Atos not responsible","Symantec Endpoint Protection (SEP)","True","False","07/06/2018 16:45:20"
"34070","SSISPTFS00201","emea.group.atlascopco.com","SSISPTFS00201.emea.group.atlascopco.com","SSISPTFS00201.emea.group.atlascopco.com","Remote office server -Patching service only","Basic Vmachine","AHS","4","1024","","Microsoft Windows Server 2016 or later (64-bit)","Windows 2019 Standard","SP0","x64","P","Atlas Servers with limited services EMEA","Atlas Copco","Up","1","ssisptvm0020.emea.group.atlascopco.com","","Atlas Copco - Oporto","SCCM","Backup exception: Patching Only server","Monitoring Exception: Patching Only server","Antivirus Exception: Patching Only server","True","False","07/07/2020 16:40:28"
"33445","SSISPTFS0040","emea.group.atlascopco.com","SSISPTFS0040.emea.group.atlascopco.com","SSISPTFS0040.emea.group.atlascopco.com","INFRA SERVER -  - File Server","Vmachine with HW Failover","AHS","4","8192","","Microsoft Windows Server 2016 or later (64-bit)","Windows 2016 Standard","SP0","x64","P","Atlas Servers with limited services EMEA","Atlas Copco","Up","2","ssisptvm0040.emea.group.atlascopco.com","","Atlas Copco - Lisbon","SCCM","Backup exception: Atos not Responsible","Monitoring Exception: Atos not Responsible","MS Defender – ATP – Atos Managed","True","False","14/02/2020 17:40:07"
"27954","SSISPTFS02","emea.group.atlascopco.com","SSISPTFS02.emea.group.atlascopco.com","","File Server","Vmachine with HW Failover","AHS","1","4096","","","Windows 2012 R2 Standard","SP0","x64","P","Atlas Servers with limited services EMEA","Atlas Copco","Disposed","3","","","Atos - DC Huizingen","SCCM","Backup exception: Atos not responsible","Monitoring Exception: Atos not responsible","Symantec Endpoint Protection (SEP)","True","False","07/06/2018 16:45:20"
"27960","SSISPTFS03","emea.group.atlascopco.com","SSISPTFS03.emea.group.atlascopco.com","","Unknown Server Description","Vmachine with HW Failover","AHS","1","4096","","","Windows 2012 R2 Standard","SP0","x64","P","Atlas Servers with limited services EMEA","Atlas Copco","Disposed","3","","","Atos - DC Huizingen","SCCM","Backup exception: Atos not responsible","Monitoring Exception: Atos not responsible","Symantec Endpoint Protection (SEP)","True","False","07/06/2018 16:45:21"
"33446","SSISPTIS0040","emea.group.atlascopco.com","SSISPTIS0040.emea.group.atlascopco.com","","INFRA SERVER - ALTIRIS - Altiris","Vmachine with HW Failover","AHS","2","4096","","","Windows 2016 Standard","SP0","x64","P","Atlas Servers with limited services EMEA","Atlas Copco","Up","2","ssisptvm0040.emea.group.atlascopco.com","","Atlas Copco - Lisbon","SCCM","Backup exception: Atos not Responsible","Monitoring Exception: Atos not Responsible","MS Defender – ATP – Atos Managed","True","False","14/02/2020 17:40:07"
"27955","SSISPTLN0011","emea.group.atlascopco.com","SSISPTLN0011.emea.group.atlascopco.com","","Notes Server","Vmachine with HW Failover","AHS","1","4096","","","Windows 2008 R2 Standard","SP0","x64","P","Atlas Servers with limited services EMEA","Atlas Copco","Disposed","3","","","Atlas Copco - Lisboa","SCCM","Backup exception: Atos not responsible","Monitoring Exception: Atos not responsible","Symantec Endpoint Protection (SEP)","True","False","07/06/2018 16:45:20"
"27959","SSISPTNO02","emea.group.atlascopco.com","SSISPTNO02.emea.group.atlascopco.com","","Notes Server SSC12","Vmachine with HW Failover","AHS","1","4096","","","Windows 2012 R2 Standard","SP0","x64","P","Atlas Servers with limited services EMEA","Atlas Copco","Disposed","3","","","Atos - DC Huizingen","SCCM","Backup exception: Atos not responsible","Monitoring Exception: Atos not responsible","Symantec Endpoint Protection (SEP)","True","False","07/06/2018 16:45:21"
"27963","SSISPTSSS100","emea.group.atlascopco.com","SSISPTSSS100.emea.group.atlascopco.com","","Deployment Server","Vmachine with HW Failover","AHS","1","4096","","","Windows 2008 R2 Standard","SP0","x64","P","Atlas Servers with limited services EMEA","Atlas Copco","Disposed","3","","","Atlas Copco - Lisboa","SCCM","Backup exception: Atos not responsible","Monitoring Exception: Atos not responsible","Symantec Endpoint Protection (SEP)","True","False","07/06/2018 16:45:21"
"27958","SSISPTVM0001","emea.group.atlascopco.com","SSISPTVM0001.emea.group.atlascopco.com","","Local ESX","Hardware Machine","AHS","1","4096","","","ESXi 5","SP0","x64","P","Atlas Servers with limited services EMEA","Atlas Copco","Disposed","3","","","Atlas Copco - Lisboa","Patching Exception: Not managed by Atos","Backup exception: Atos not responsible","Monitoring Exception: Atos not responsible","Antivirus Exception: Not managed by Atos","","False","07/06/2018 16:45:20"
"34019","SSISPTVM0020","emea.group.atlascopco.com","SSISPTVM0020.emea.group.atlascopco.com","","ESX Host","Hardware Machine","Customer","4","1024","","","ESXi 6.7",".3","x64","P","Atlas Servers with limited services EMEA","Atlas Copco","Up","1","","","Atlas Copco - Oporto","Patching Exception: ESX Host","Backup exception: ESX Host","Monitoring Exception: ESX Host","Antivirus Exception: ESX Host","","False","30/06/2020 16:31:56"
"27479","SSISRSASFS01","emea.group.atlascopco.com","SSISRSASFS01.emea.group.atlascopco.com","","Unknown Server Description","Vmachine with HW Failover","AHS","1","4096","","","Windows 2012 R2 Standard","SP0","x64","P","Atlas Servers with limited services EMEA","Atlas Copco","Disposed","3","","","Atos - DC Huizingen","SCCM","Backup exception: Atos not responsible","Monitoring Exception: Atos not responsible","Symantec Endpoint Protection (SEP)","True","False","07/06/2018 16:05:45"
"27489","SSISRSASSC01","emea.group.atlascopco.com","SSISRSASSC01.emea.group.atlascopco.com","","Unknown Server Description","Vmachine with HW Failover","AHS","1","4096","","","Windows 2012 R2 Standard","SP0","x64","P","Atlas Servers with limited services EMEA","Atlas Copco","Disposed","3","","","Atos - DC Huizingen","SCCM","Backup exception: Atos not responsible","Monitoring Exception: Atos not responsible","Symantec Endpoint Protection (SEP)","True","False","07/06/2018 16:05:46"
"27480","SSISRSIS0001","emea.group.atlascopco.com","SSISRSIS0001.emea.group.atlascopco.com","","Unknown Server Description","Vmachine with HW Failover","AHS","1","4096","","","Windows 2012 R2 Standard","SP0","x64","P","Atlas Servers with limited services EMEA","Atlas Copco","Disposed","3","","","Atos - DC Huizingen","SCCM","Backup exception: Atos not responsible","Monitoring Exception: Atos not responsible","Symantec Endpoint Protection (SEP)","True","False","07/06/2018 16:05:45"
"32188","SSISRUDC00101","atlascopco.group","SSISRUDC00101.atlascopco.group","SSISRUDC00101.atlascopco.group","Domain Controller Atlascopco.group domain.","Vmachine with HW Failover","AHS","8","12288","Microsoft Windows Server 2016 Standard","Microsoft Windows Server 2016 or later (64-bit)","Windows 2016 Standard","SP0","x64","P","Atlas DCCOP EMEA","Atlas Copco","Up","1","sscsruvm0007.emea.group.atlascopco.com","???","Atlas Copco - Moscow","SCCM","Backup exception: Domain Controller – No backup required","SCOM","McAfee","True","True","29/04/2019 16:24:41"
"23982","SSISRUDC01","emea.group.atlascopco.com","SSISRUDC01.emea.group.atlascopco.com","SSISRUDC01.emea.group.atlascopco.com","Domain Controller & DNS EMEA region","Vmachine with HW Failover","AHS","2","12288","Microsoft Windows Server 2016 Standard","Microsoft Windows Server 2016 or later (64-bit)","Windows 2016 Standard","SP0","x64","P","Atlas DCCOP EMEA","Atlas Copco","Up","3","sscsruvm0006.emea.group.atlascopco.com","","Atlas Copco - Moscow","SCCM","Backup exception: Domain Controller – No backup required","SCOM","McAfee","True","True","13/10/2017 08:57:39"
"31891","SSISRUDC01D","emea.group.atlascopco.com","SSISRUDC01D.emea.group.atlascopco.com","","Demoted Domain controller - To be decommissioned","Vmachine with HW Failover","AHS","2","8192","","","Windows 2012 R2 Standard","SP0","x64","P","Atlas DCCOP EMEA","Atlas Copco","Disposed","1","","","Atlas Copco - Moscow","Patching Exception: Being decommisionned - Tool unknown","Backup exception: Being decommisionned - Tool unknown","Monitoring Exception: Being decommisionned - Tool unknown","Antivirus Exception: Being decommisionned - Tool unknown","True","False","19/02/2019 14:25:00"
"34436","SSISSAIS00101","atlascopco.group","SSISSAIS00101.atlascopco.group","SSISSAIS00101.atlascopco.group","Atlas Copco Managed SCCM","Basic Vmachine","AHS","2","8192","Microsoft Windows Server 2019 Standard","Microsoft Windows Server 2016 or later (64-bit)","Windows 2019 Standard","SP0","x64","P","Atlas ROBO EMEA","Atlas Copco","Up","1","ssissavm00101.atlascopco.group","3QPS643","Atlas Copco - Khobar","Patching By Atlas Copco","Backup exception: No backup required","SCOM","MS Defender – ATP – Atlas Copco Managed","","True","21/09/2020 12:30:30"
"34434","SSISSAIS00601","atlascopco.group","SSISSAIS00601.atlascopco.group","SSISSAIS00601.atlascopco.group","Atlas Copco Managed SCCM","Basic Vmachine","AHS","2","8192","Microsoft Windows Server 2019 Standard","Microsoft Windows Server 2016 or later (64-bit)","Windows 2019 Standard","SP0","x64","P","Atlas ROBO EMEA","Atlas Copco","Up","1","ssissavm00601.atlascopco.group","1QPS643","Atlas Copco - Jeddah","Patching By Atlas Copco","Backup exception: No backup required","SCOM","MS Defender – ATP – Atlas Copco Managed","","True","21/09/2020 12:24:07"
"33221","SSISSAPH0001","emea.group.atlascopco.com","SSISSAPH0001.emea.group.atlascopco.com","","ESX Host","Hardware Machine","AHS","6","64981","","","ESXi 6.7",".3","x64","P","Atlas ROBO EMEA","Atlas Copco","Up","1","SSISSAPH0001 ","4FHNV03","Atlas Copco - Johannesburg","Patching Exception: ESX Host","Backup exception: ESX Host","Monitoring Exception: ESX Host","Antivirus Exception: ESX Host","","False","15/01/2020 10:45:37"
"34418","SSISSAVM00101","atlascopco.group","SSISSAVM00101.atlascopco.group","","ESX Host","Hardware Machine","AHS","1","128","","","ESXi 6.7",".3","x64","P","Atlas ROBO EMEA","Atlas Copco","Up","1","SSISSAVM00101_BOX","3QPS643","Atlas Copco - Khobar","Patching Exception: ESX Host","Backup exception: ESX Host","Monitoring Exception: ESX Host","Antivirus Exception: ESX Host","","False","10/09/2020 10:30:17"
"34490","SSISSAVM00601","atlascopco.group","SSISSAVM00601.atlascopco.group","","ESX Host","Hardware Machine","AHS","1","128","","","ESXi 6.7",".3","x64","P","Atlas ROBO EMEA","Atlas Copco","Up","1","SSISSAVM00601_BOX","1QPS643","Atlas Copco - Jeddah","Patching Exception: ESX Host","Backup exception: ESX Host","Monitoring Exception: ESX Host","Antivirus Exception: ESX Host","","False","01/10/2020 08:01:31"
"32189","SSISSEDC03401","atlascopco.group","SSISSEDC03401.atlascopco.group","SSISSEDC03401.atlascopco.group","Domain Controller Atlascopco.group domain.","Vmachine with HW Failover","AHS","8","16384","Microsoft Windows Server 2016 Standard","Microsoft Windows Server 2016 or later (64-bit)","Windows 2016 Standard","SP0","x64","P","Atlas DCCOP EMEA","Atlas Copco","Up","1","dciabsic1.emea.group.atlascopco.com","GXC6P3N2","Atlas Copco - Sickla","SCCM","Backup exception: Domain Controller – No backup required","SCOM","MS Defender – ATP – Atos Managed","True","True","29/04/2019 16:24:41"
"32190","SSISSEDC03402","atlascopco.group","SSISSEDC03402.atlascopco.group","SSISSEDC03402.atlascopco.group","Domain Controller Atlascopco.group domain.","Vmachine with HW Failover","AHS","8","12288","Microsoft Windows Server 2016 Standard","Microsoft Windows Server 2016 or later (64-bit)","Windows 2016 Standard","SP0","x64","P","Atlas DCCOP EMEA","Atlas Copco","Up","1","dciabsic3.emea.group.atlascopco.com","GXC6P3N2","Atlas Copco - Sickla","SCCM","Backup exception: Domain Controller – No backup required","SCOM","MS Defender – ATP – Atos Managed","True","True","29/04/2019 16:24:42"
"23984","SSISSEIS0002","emea.group.atlascopco.com","SSISSEIS0002.emea.group.atlascopco.com","ssisseis0002.emea.group.atlascopco.com","SCCM Distribution Server","Vmachine with HW Failover","AHS","4","8192","Microsoft Windows Server 2012 R2 Standard","Microsoft Windows Server 2012 (64-bit)","Windows 2012 R2 Standard","SP0","x64","P","Atlas DCCOP EMEA","Atlas Copco","Up","1","dciabsic4.emea.group.atlascopco.com","GXC6P3N2","Atlas Copco - Sickla","SCCM","CEB canopy","SCOM","MS Defender – ATP – Atos Managed","True","True","13/10/2017 08:57:40"
"31487","SSISSEISCA4039","atlascopco.group","SSISSEISCA4039.atlascopco.group","","Productivity Tools Powershell Box","Azure VM","AHS","2","14336","Microsoft Windows Server 2012 R2 Datacenter","","Windows 2012 R2 Datacenter","SP0","x64","T","Atlas DCCOP EMEA","Atlas Copco","Up","1","","","Microsoft - Azure Cloud","SCCM","Azure Backup","SCOM","MS Defender – ATP – Atos Managed","True","True","15/12/2018 14:01:46"
